0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.176746115516663860e+00,-1.915797833196667965e-01,-8.219247633548278920e-01,1.818021143825346186e+00,7.473050902224738501e-02,2.687588306039347397e-01,-5.330704887936513203e-02,-2.450211652076139224e+00,-9.362637854123966319e-01,1.144016941668594356e+00,-8.665545001855967655e-01,1.238823130657701777e+00,-6.785455387832723950e-01,7.322831444407732482e-01,-4.380546676978701037e-01,-6.147679064980952068e-01,-9.381936610301023771e-01,-1.303309179955262964e+00,1.588439874905534788e-01,-2.570761856152461888e+00,-9.739700734500204016e-01,-1.164843116216475627e+00,-6.800896100368825081e-01,-1.144832850677472758e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-2.047094185861064286e+00,1.728572135861539794e+00,-6.417522601515704972e-01,-7.615244074181856115e-01,-8.945681521192579977e-01,-6.464739438851407893e-01,1.436220280278610317e-01,3.821431016999481955e-01,-9.362637854123966319e-01,1.144016941668594356e+00,-1.029421102894717333e+00,5.628059924415643733e-01,-6.785455387832723950e-01,-8.837478815728098125e-01,-4.380546676978701037e-01,3.152926312914762219e-01,-9.381936610301023771e-01,-1.429435874789643179e+00,-6.109384134252050513e-01,1.823447363084885309e+00,-1.137441358851146500e+00,-1.164843116216475627e+00,-6.800896100368825081e-01,-1.144832850677472758e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.543091604309587694e+00,-1.915797833196667965e-01,1.268569897099404375e+00,2.063692148705682516e+00,1.044029170163752740e+00,-1.561706718374216152e+00,-5.330704887936513203e-02,3.821431016999481955e-01,1.765321793869175870e+00,2.325237686318282482e-01,2.083844773534619055e+00,-1.246206278528637856e+00,-2.819403928542821292e-01,-3.450708729016154219e-01,-4.380546676978701037e-01,3.152926312914762219e-01,2.305730183887539642e-01,2.228238275407384616e+00,-6.109384134252050513e-01,-1.106025449740012823e+00,2.131984349171376802e+00,4.781072491933295310e-01,6.009334247789859251e-01,3.646019441551951346e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.976045363792132692e-01,-1.915797833196667965e-01,-4.566435239838403937e-01,-1.007195412298521831e+00,7.473050902224738501e-02,-6.464739438851407893e-01,8.821060664299592569e-01,3.821431016999481955e-01,-3.573525898520586025e-02,2.325237686318282482e-01,-3.644352853482693000e-01,5.965151716682818295e-01,2.494295628648649288e+00,-1.153086385908407063e+00,-4.380546676978701037e-01,3.152926312914762219e-01,-9.381936610301023771e-01,4.624645477260609372e-01,-6.109384134252050513e-01,3.587109566724362431e-01,6.607427805612412497e-01,1.299582431898232082e+00,1.241444942186920031e+00,1.391500715796928134e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.067952606723613806e+00,-1.915797833196667965e-01,-1.485067366352446280e-02,-3.930179000976810610e-01,1.044029170163752740e+00,-1.561706718374216152e+00,-5.330704887936513203e-02,-1.034034275188095542e+00,-9.362637854123966319e-01,2.325237686318282482e-01,-8.988743318516090319e-01,-1.328152023845469820e+00,-1.075150684712262494e+00,-8.837478815728098125e-01,-4.380546676978701037e-01,3.152926312914762219e-01,1.399339697807610250e+00,-6.726757057833615550e-01,1.698408789322070511e+00,-1.106025449740012823e+00,-3.200849318455157300e-01,-3.433679335115730202e-01,-6.800896100368825081e-01,-2.993883285193391086e-01
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,7.815370427582372104e-01,-1.915797833196667965e-01,7.231161545251596490e-01,9.832410966299165445e-02,1.044029170163752740e+00,2.687588306039347397e-01,1.423661027924831179e+00,3.821431016999481955e-01,-9.362637854123966319e-01,2.325237686318282482e-01,-7.406550251990392519e-01,-5.082714429044292714e-01,-6.785455387832723950e-01,-1.153086385908407063e+00,-4.380546676978701037e-01,3.152926312914762219e-01,-9.381936610301023771e-01,-6.726757057833615550e-01,9.286263884063120644e-01,3.587109566724362431e-01,-1.566136464443895482e-01,-6.954287260993882724e-02,-6.800896100368825081e-01,-5.812031692387169546e-01
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.304646165860937845e+00,1.728572135861539794e+00,1.016822015911291510e+00,7.125016218638324794e-01,1.044029170163752740e+00,-1.561706718374216152e+00,9.805706048835722832e-01,3.821431016999481955e-01,1.765321793869175870e+00,2.325237686318282482e-01,1.973999594016146109e+00,1.014706453706847977e+00,-2.819403928542821292e-01,-3.450708729016154219e-01,-4.380546676978701037e-01,-6.147679064980952068e-01,-9.381936610301023771e-01,1.471478106401103103e+00,1.588439874905534788e-01,3.587109566724362431e-01,-8.104987880488941920e-01,-6.171929944132071855e-01,-3.957809262894827762e-02,-5.812031692387169546e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-7.415720803444635356e-01,-1.915797833196667965e-01,1.320400343226368900e+00,-5.158534025378491705e-01,7.473050902224738501e-02,-6.464739438851407893e-01,-1.284113779549528767e+00,3.821431016999481955e-01,8.647932674419849253e-01,1.144016941668594356e+00,6.288186263745383364e-01,-8.993825474888961224e-01,-2.819403928542821292e-01,-8.837478815728098125e-01,-4.380546676978701037e-01,3.152926312914762219e-01,2.305730183887539642e-01,8.408446322292011110e-02,-6.109384134252050513e-01,3.587109566724362431e-01,4.972714951601150957e-01,1.299582431898232082e+00,1.561700700890886973e+00,-1.757348779996121407e-02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.285539624309713913e+00,-1.915797833196667965e-01,4.269421766567914611e-01,-8.843599098583537765e-01,-1.863866813260763422e+00,1.183991605093010158e+00,-4.963974719206240560e-01,3.821431016999481955e-01,-9.362637854123966319e-01,2.325237686318282482e-01,-5.207534254322501166e-01,-1.005869703623505584e+00,1.304480190861678546e+00,1.001621648776370499e+00,-4.380546676978701037e-01,3.152926312914762219e-01,2.305730183887539642e-01,-5.465490109489812287e-01,-6.109384134252050513e-01,-1.106025449740012823e+00,-8.104987880488941920e-01,-6.171929944132071855e-01,-6.800896100368825081e-01,-5.812031692387169546e-01
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.869472130688737854e+00,-1.915797833196667965e-01,1.572148224414481987e+00,9.581726267441689204e-01,7.473050902224738501e-02,2.687588306039347397e-01,-5.456297411474305692e-01,3.821431016999481955e-01,8.647932674419849253e-01,2.325237686318282482e-01,9.076563897675851145e-01,-6.864168704803447207e-02,2.097690482719658966e+00,-1.153086385908407063e+00,-4.380546676978701037e-01,3.152926312914762219e-01,2.305730183887539642e-01,1.345351411566722888e+00,-6.109384134252050513e-01,3.587109566724362431e-01,4.972714951601150957e-01,7.519323100949636407e-01,-6.800896100368825081e-01,1.109685875077550232e+00
