0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-9.591590979305636422e-01,1.529812471285508513e-01,-5.158534025378491705e-01,7.473050902224738501e-02,1.183991605093010158e+00,8.328737972031526882e-01,3.821431016999481955e-01,-3.573525898520586025e-02,-1.590462577441704051e+00,4.268724886444226208e-01,1.277891928338876548e+00,-1.075150684712262494e+00,7.322831444407732482e-01,-4.380546676978701037e-01,1.245353169081047762e+00,-9.381936610301023771e-01,-6.726757057833615550e-01,9.286263884063120644e-01,3.587109566724362431e-01,-3.200849318455157300e-01,-6.954287260993882724e-02,-3.598338513329153443e-01,-2.993883285193391086e-01
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.760678621895687801e+00,6.910306402560864036e-01,4.668306169834962049e-01,-8.945681521192579977e-01,1.183991605093010158e+00,-4.963974719206240560e-01,1.798320478587991822e+00,-3.573525898520586025e-02,-1.590462577441704051e+00,-4.208365602164083064e-01,1.667169479241555230e+00,-6.785455387832723950e-01,-1.153086385908407063e+00,-4.380546676978701037e-01,3.152926312914762219e-01,1.399339697807610250e+00,-7.988024006177417702e-01,1.588439874905534788e-01,3.587109566724362431e-01,-4.835562172466418840e-01,-6.171929944132071855e-01,-3.598338513329153443e-01,-2.993883285193391086e-01
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.394333133102763966e+00,-1.392059670751436773e+00,1.572350138945009856e+00,-1.863866813260763422e+00,1.183991605093010158e+00,-4.471652026938174873e-01,-2.450211652076139224e+00,-9.362637854123966319e-01,2.325237686318282482e-01,-1.032378473112522288e+00,-4.012201164061926506e-01,-6.785455387832723950e-01,-1.153086385908407063e+00,-4.380546676978701037e-01,3.152926312914762219e-01,2.305730183887539642e-01,-1.303309179955262964e+00,-6.109384134252050513e-01,3.587109566724362431e-01,-9.739700734500204016e-01,-1.164843116216475627e+00,-6.800896100368825081e-01,-1.144832850677472758e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,8.903305515512872637e-01,1.320400343226368900e+00,-2.701823976575128405e-01,7.473050902224738501e-02,-6.464739438851407893e-01,-3.979329334670109186e-01,3.821431016999481955e-01,8.647932674419849253e-01,-1.590462577441704051e+00,6.932470489767196264e-01,6.145686233043481383e-01,-2.819403928542821292e-01,4.629446401051761084e-01,-4.380546676978701037e-01,3.152926312914762219e-01,2.305730183887539642e-01,1.723731496069863756e+00,-6.109384134252050513e-01,3.587109566724362431e-01,-9.739700734500204016e-01,-1.164843116216475627e+00,-6.800896100368825081e-01,-1.144832850677472758e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-8.881102758616321591e-02,1.461082982713843847e+00,-5.158534025378491705e-01,-8.945681521192579977e-01,1.183991605093010158e+00,-2.502361257865913235e-01,3.821431016999481955e-01,-3.573525898520586025e-02,-6.789694044049379151e-01,-1.115801317259382253e-01,-6.325299654932916571e-01,2.097690482719658966e+00,1.936061357695789131e-01,-4.380546676978701037e-01,1.245353169081047762e+00,-9.381936610301023771e-01,5.885912425604411524e-01,1.588439874905534788e-01,1.823447363084885309e+00,9.876853513634935577e-01,1.847232553701500413e+00,2.806776660750188168e-01,8.278710343581724418e-01
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-3.063980451722633225e-01,-1.480911864111947196e+00,5.896661194236643144e-01,7.473050902224738501e-02,2.687588306039347397e-01,-1.776436471817594231e+00,3.821431016999481955e-01,-9.362637854123966319e-01,2.325237686318282482e-01,-8.160679657530678366e-01,-1.624482507340588633e+00,-6.785455387832723950e-01,7.322831444407732482e-01,-4.380546676978701037e-01,1.245353169081047762e+00,1.399339697807610250e+00,-4.204223161146009580e-01,1.588439874905534788e-01,3.587109566724362431e-01,1.703289243578627876e-01,-6.171929944132071855e-01,-6.800896100368825081e-01,5.460561936387945403e-01
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.976045363792132692e-01,-1.628998853046131234e+00,1.572350138945009856e+00,7.473050902224738501e-02,1.183991605093010158e+00,-1.037952433415495923e+00,-2.450211652076139224e+00,-9.362637854123966319e-01,2.325237686318282482e-01,-4.673095207819161212e-01,6.763452781215123499e-01,-1.075150684712262494e+00,-7.573236856601825440e-02,-4.380546676978701037e-01,3.152926312914762219e-01,-9.381936610301023771e-01,-6.726757057833615550e-01,-6.109384134252050513e-01,3.587109566724362431e-01,-3.200849318455157300e-01,-6.954287260993882724e-02,6.009334247789859251e-01,-2.993883285193391086e-01
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.375694987929869439e-01,1.547467059592117833e+00,-1.007195412298521831e+00,1.044029170163752740e+00,2.687588306039347397e-01,1.423661027924831179e+00,3.821431016999481955e-01,-9.362637854123966319e-01,2.325237686318282482e-01,-8.893684990086642150e-01,1.392550919485410765e-01,1.701085336790668867e+00,-3.450708729016154219e-01,-4.380546676978701037e-01,3.152926312914762219e-01,2.568106377226466730e+00,-5.465490109489812287e-01,-1.380720814340963720e+00,3.587109566724362431e-01,-6.470275026477679825e-01,-6.171929944132071855e-01,-3.598338513329153443e-01,-5.812031692387169546e-01
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,8.903305515512872637e-01,6.120509128245216202e-01,-3.930179000976810610e-01,7.473050902224738501e-02,1.183991605093010158e+00,-4.963974719206240560e-01,-1.034034275188095542e+00,8.647932674419849253e-01,1.144016941668594356e+00,5.117912620413960223e-01,3.399586988088714734e-01,1.304480190861678546e+00,-8.837478815728098125e-01,-4.380546676978701037e-01,1.245353169081047762e+00,-9.381936610301023771e-01,1.471478106401103103e+00,-6.109384134252050513e-01,3.587109566724362431e-01,1.968513063770250815e+00,7.519323100949636407e-01,3.162979494410722570e+00,1.109685875077550232e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.976045363792132692e-01,1.048907530180364756e+00,-1.473468952173447033e-01,-1.863866813260763422e+00,1.183991605093010158e+00,-1.530275125683561388e+00,1.798320478587991822e+00,-9.362637854123966319e-01,1.144016941668594356e+00,-8.815525920044652297e-01,-1.345218177345188781e+00,-6.785455387832723950e-01,1.001621648776370499e+00,-4.380546676978701037e-01,1.245353169081047762e+00,-9.381936610301023771e-01,-1.303309179955262964e+00,-6.109384134252050513e-01,3.587109566724362431e-01,-9.739700734500204016e-01,-1.164843116216475627e+00,-6.800896100368825081e-01,-8.630180099580948561e-01
